Usuario;Caption;Likes;Imagen;Fecha
eyaar;Una sola familia 💪🏼🚴🏾🚴🏾 @penka.cycling;269 likes;;November 14, 2017
eyaar;Con mi partner💪🏼 #mtb #mountains #hill #crosscountry #downhill #specialized;324 likes;;October 30, 2017
eyaar;Activetri💣🏊🏽🚴🏾🏃🏽🎖;423 likes;;September 27, 2017
eyaar;🌞🌞;760 likes;;September 3, 2017
eyaar;#olimpico #ironman3 #ironmantri #ironmantraining #swim #bike #run #ironmantri #focus #pain  #mmb #ironmantraining #ironmn703 #run #halfmarathon #ironmantri;428 likes;;August 23, 2017
eyaar;Otro mas a la lista #olimpico #ironman3 #ironmantri #ironmantraining #swim #bike #run #ironmantri #focus #pain @gatorade @gatoradecolombia;490 likes;;August 21, 2017
eyaar;Excelente combo! #focus #ironmantraining #thriatlon #ironman703 #trainingday #focus #biking #swimmingironman #running #gym #triathlonagainstcancer #vamospormas;357 likes;;August 13, 2017
eyaar;💣💣;892 likes;;August 2, 2017
eyaar;#tb 💪🏼;689 likes;;July 24, 2017
eyaar;Mi partner 💪🏼#vamospormas #ironman703 #sprint;481 likes;;July 16, 2017
eyaar;👾;438 likes;;July 10, 2017
eyaar;#focus #familyfirst #ironman703 #cycling #bikelife #113kms #esova #vamospormas;385 likes;;June 27, 2017
eyaar;#running #runnerspace #10k #21k #ironman703 #trainingday #bigday #ironmen #focus;366 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/19379314_1358846407568300_2468551372706938880_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=oNMHD_uBC30AX_vCpg8&oh=4b1ec2585f992e3b120e6ecfef1ea8a3&oe=5E94A325;June 21, 2017
eyaar;El campeón, mi ejemplo a seguir;537 likes;;June 18, 2017
eyaar;💣;373 likes;;June 7, 2017
eyaar;Los Yaar activos;351 likes;;May 21, 2017
eyaar;Excelentes momentos con mi partner 💪🏼💪🏼💪🏼#vamospormas;238 likes;;May 13, 2017
eyaar;Madrugon #87km #2110calorias #hoymevoydepudin;394 likes;;May 9, 2017
eyaar;Enfriando Barranquilla @mr.cool.servicios;357 likes;;April 27, 2017
eyaar;🚥;230 likes;;April 17, 2017
eyaar;Montada santa #96km;189 likes;;April 14, 2017
eyaar;👾;293 likes;;April 8, 2017
eyaar;Haciendo lo que me gusta con mi familia #faltoosama;288 likes;;April 3, 2017
eyaar;Manejando los tiempos;158 likes;;March 30, 2017
eyaar;Pura calidad💪🏼;313 likes;;March 30, 2017
eyaar;Eficiencia @mr.cool.servicios @mr.cool.servicios @mr.cool.servicios;226 likes;;March 22, 2017
eyaar;☠️;222 likes;;February 25, 2017
eyaar;¿Cansado de que su aire acondicionado le falle en los momentos que mas los necesita?Mr.CoolServicios le garantiza que contratando el mantenimiento preventivo de su aire acondicionado conseguirá, que todo este en perfecto funcionamiento. Servicio Técnico y Venta de Equipos de Refrigeracion Residencial y Comercial📲+57 3187347450 - ☎️ 3451746Barranquilla@mr.cool.servicios @mr.cool.servicios;74 likes;;February 20, 2017
eyaar;De aquí para adelante lo demás no importa #migente;301 likes;;February 18, 2017
eyaar;👊🏽👊🏽;61 likes;;February 17, 2017
eyaar;Un logro mas al lado de mi partner te amo papi, subida cerro kennedy;179 likes;;February 12, 2017
eyaar;Con el broky;180 likes;;January 21, 2017
eyaar;La pesada, mi gente los amo;370 likes;;December 25, 2016
eyaar;50kms;252 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/15337247_262365494178708_8004241283507814400_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=t9Om0LneEiYAX8Ar5fc&oh=f46353c5a79d932ea12734f80897ba36&oe=5E93A497;December 11, 2016
eyaar;Escuchando al maestro;177 likes;;October 31, 2016
eyaar;Improvise;270 likes;;October 27, 2016
eyaar;Pura calidad💪💪;131 likes;;September 19, 2016
eyaar;Buena compañia 💪💪;151 likes;;September 17, 2016
eyaar;Tiempo de calidad;216 likes;;September 10, 2016
eyaar;La que no podía faltar feliz cumpleaños mi hermanaso que Dios te bendiga 💪💪;232 likes;;August 9, 2016
itsurstyle_;Surrounded by flowers 🌸 Una mañana muy especial, con dos marcas divinas e inspiradoras🤩 Gracias @alexhoyos por esta invitación tan 🔝Outfit~ @boamarswimwear @geffrance ..........#fashion #fashionstyle #blogger #beautiful #trendy #flowers #nature #naturaleza #natural #women #womenempowerment #inspiration #ootd #outfits #friday #tgif #experience #roses;379 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/87637301_230019401501698_866397241925840226_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=iQnRBxH519gAX8g0mIe&oh=2b76ac687fb69974b46970c1a63c5be7&oe=5E914C1C;February 28
itsurstyle_;One of my favorite plana ✈️ T R A V E L • Conocer, Aprender y nunca dejarme de sorprender 🤩🌸Outfit~ @adidasoriginals @americaneaglecol @zara @pajarolimon ........#fashion #fashionstyle #tb #friday #mystyle #streetstyle #photography #travel #unitedstates #beautiful #trendy #lifestyle;289 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/88204901_2932758626950774_4679806407077395171_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=nVByYp9_98EAX_y-huV&oh=601822515e403eb9880a962e448d388a&oe=5E93873F;February 28
itsurstyle_;J A R D Í N 🌸De los pueblos más lindos que he conocido 🤩 y que el medio de transporte haya sido mi bicicleta, no existe nada mejor 🚴🏼‍♀️ Outfit~ @urbanrock_co @adidasoriginals @anthropologie ............#fashion #fashionstyle #blogger #trendy #style #streetstyle #ootd #outfits #travel #colombia #jardin #cycling #cyclinglife #bike #happiness #beautiful #natural #passion #ride;517 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/84225914_627032591432011_3349459578611092301_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=cumDjg--yAUAX9IClxF&oh=8c4b96fcae64405f6c06961934b48a46&oe=5E910586;February 27
itsurstyle_;You are responsible of your ATTITUDE 🤩 By changing the way you think, you will change the way you feel about yourself which changes the way you act, train and compete 🙌🏼Una frase que se que nos puede ayudar a muchos 💕 @p3teamcolombia .........#running #run #runningmotivation #atletismo #triathlete #happiness #mentaltoughness #positivity #fashion #fashionstyle #blogger #lifestyle #believeinyourself #attitude #morning #inspiration;540 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/87713934_618695498864173_700403732507407863_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fJFm1W2_-ksAX9BiTIU&oh=24dec305aeea23a5eaba28ad614dd00b&oe=5E906F3D;February 25
itsurstyle_;J A R D Í N 🌸 Tienes una magia única en cada esquina 🤩 De lo mejor que tiene ser ciclista es poder ir a conocer lugares increíbles pedaleando 🚴🏼‍♀️🔝Outfit~ @anthropologie @urbanrock_co .........#outfits #ootd #fashion #fashionstyle #fashionblogger #lifestyle #trendy #beautiful #love #cyclinglifestyle #ciclismo #colombia #cycling #jardin #travel #weekend;422 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/83904374_140339937445949_5870330436697885777_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=vJ7LGlQH_VIAX_q4-2P&oh=a1e3a1d688e86038b27068baf6e54e47&oe=5E96A23C;February 24
itsurstyle_;Medellín - Jardín 🚴🏼‍♀️ Con un pequeño cambio en la ruta por vías cerradas 🤦🏼‍♀️ La subida a Fredonia... No la tenía en mente, pero la disfruté desde el KM 1... En el video pueden ver lo concentrada que iba 🤩 Que montada tan bacana... y la organización B R U T A L ✌🏼 @ruta56cycling - @santiagocordobav - @safetti Gracias por esta experiencia tan 🔝🔝 Que se repita!! 🚴🏼‍♀️🌿Mi badana~ @111cientonce 💕..........#111cientonce #cycling #cyclinglife #cyclingphotos #ciclismo #ride #bike #colombia #experience #lifestyle #jardin #antioquia #happiness #goals #dream #motivation #ruta56 #weekend #fashion;273 likes;;February 23
itsurstyle_;Yo no se ustedes, pero yo amo este spot que hay en mi oficina 🤩 Pinta de viernes • Not to basic ✌🏼Esto es lo que yo llamo #streetstyle Outfit~ @zara @bananarepublic @adidasoriginals ........#trendy #fashion #fashionstyle #blogger #lifestyle #beautiful #ootd #outfits #inspiration #spot #mirrors #friday #tgif #weekend;320 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/85203562_102168938003459_7376876596756009033_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SUaXYFsiKOoAX-DurhQ&oh=28be07886041a5087f5bc36f2ea92bf4&oe=5E907EEA;February 21
itsurstyle_;Lanzamiento Nueva Colección Studio S/S 2020 @hm Una colección inspirada en el arte, donde cada pieza tiene un diseño especial que la hace única 🤩Outfit~ @freepeople @tennis_sa @rebeccaminkoff ..........#fashion #fashionstyle #blogger #lifestyle #trend #trendy #streetstyle #hmstudio20 #newcolection #summer #beautiful #details #ootd #outfit;333 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82452596_2425334651060795_190717374262212052_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=y2AVTDJpmMwAX8Kz4Uw&oh=cef2ac76d1371716a0047a7931d8448b&oe=5E941FAF;February 20
itsurstyle_;Para estos días soleados de Medellín ☀️El #outfit que no falla... Vestido, sandalias con plataforma y #denim jacket ✌🏼#ootd Les cuento que mi vestido no tiene una marca en específico, los venden en Cartagena y Santa Marta las mujeres de la zona que caminan por la playa 🏝 ...........#summer #sunnyday #outfits #trendy #mystyle #streetstyle #photography #fashion #fashionblogger #lifestyle #beautiful #dress #passion #happiness #tips;659 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/84787481_200897104304230_802512501847403258_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=zWJrn9lIOWkAX8T0XfV&oh=ec688f7501eb8770526f9d03c2182f34&oe=5E9268A9;February 19
itsurstyle_;Un fin de semana de entrenamiento duro... Sábado 12km de 🏃🏽‍♀️ en terreno variado y domingo hicimos algo similar a una Triatlón sprint 🏊🏼‍♀️🚴🏼‍♀️🏃🏽‍♀️Llevaba 2 semanas entrenando muy suave, pero ya decidí empezar otra vez con toda y volver a coger ritmo para lograr mis objetivos en las carreras que tengo este primer semestre 🙌🏼 ..........#training #passion #monday #motivation #morning #weekend #triathlon #swimbikerun #running #cycling #happiness #dream #goals #fashion #lifestyle #blogger;274 likes;;February 17
itsurstyle_;N A T U R A L 🌼 Así me gusta estar... 🙌🏼 @aguabenditasw ...........#nature #photography #fashion #fashionstyle #blogger #lifestyle #weekend #sunday #beautiful #swimwear #aguabendita #blue #love;717 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/83716760_1053903828310063_1593040146475253073_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ZHvT1AkZBmIAX8AONqa&oh=5dbeb61d3fa9523f61c8ab23a9ea4cf5&oe=5E93A181;February 16
itsurstyle_;@rnrmedellin I see you 👀 Nada mejor que tener entrenamientos diferentes, que te obligan a creer en ti y te hacen sacar fuerzas de donde no te imaginas 🏃🏽‍♀️ Gracias @p3teamcolombia y esta partner de trote que me conseguí que es la más @anamariacdv98 🤩 Además rematamos con una delicia de desayuno en @bellacafebike 🤤Ph~ @occidelua ........#running #runningmotivation #run #training #atletismo #athlete #p3team #passion #dreams #goals #lifestyle #weekend #fashion #blogger #photography;178 likes;;February 15
itsurstyle_;Así me gusta empezar las mañanas 🏃🏽‍♀️ Con la cara llena de sudor, sintiendo una satisfacción única que hace días no sentía.🤩 No saben la felicidad que me da volver 🙌🏼 Enfocada en mi primera carrera del 2020 @rnrmedellin 🏃🏽‍♀️🏃🏽‍♀️ con @p3teamcolombia Outfit~ @selfathleticwear @nike @nikerunning ........#running #run #atletismo #halfmarathon #training #morning #motivation #fashion #lifestyle #passion #happiness #beautiful #triathlon;317 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/84287454_520583355541894_1175836911611907477_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=quTvGLjcfmcAX9aonNR&oh=d1a6c95b8ea7dbbafd4ed1aa795c17df&oe=5E9B655F;February 12
itsurstyle_;Después de empezar el año con calma, tomando más días de descanso de lo que suelo hacer, hoy decidí volver a retomar mi ritmo de entrenamiento... tengo 2 carreras importantes este primer semestre y quiero dar lo mejor de mi... 🏊🏼‍♀️🚴🏼‍♀️🏃🏽‍♀️Recuerden que hay momentos en los que debemos escuchar el cuerpo y darnos ese tiempo de entrenamiento suave y despejar la mente 🙌🏼 Ahora si con todaa!!! 🤩 ..........#triathlon #triatlon #triathlete #monday #mondaymotivation #lifestyle #swimbikerun #111cientonce #fashion #blogger #passion #happiness #inspiration;410 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/83370934_141790186893288_1125833448544553376_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jKhtYkvIFuAAX9hoafA&oh=9b28954b7d4a7bc1a91975b0995bd530&oe=5E8F1822;February 10
itsurstyle_;Weekend Getaway 🍃 Un fin de semana diferente... sin deporte 🤔 Un fin de semana con amigas, disfrutando cada momento, riéndonos, hablando y celebrando el amor de @zulybar17 ❤️ @aguabenditasw ..........#aguabendita #swimwear #summer #bridesmaids #love #weekend #weekendvibes #sunday #beautiful #fashion #lifestyle #happiness #friends #nature;264 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/83864504_2587532451569996_3731892197732512019_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=DfmHU3HPbOgAX8E-nLl&oh=627865a338f50d7a10fa30c3847459a4&oe=5E980E03;February 9
itsurstyle_;Lo más importante antes de salir a montar en tu 🚴🏼‍♀️ Es aplicarte protector solar en tu cara y cuerpo 🤩 Recuerda que los rayos del sol nos afectan la piel y debemos cuidarla de la mejor manera 💕 @nudesaleconelsol @111cientonce ...........#111cientonce #111cycling #cycling #cara #piel #cuidadofacial #bloqueador #sunblock #nude #nudesaleconelsol #lifestyle #fashion #blogger #inspiration #tips #motivation #love #happiness;165 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/83340310_2559608037654165_7833787148100979342_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FFvUoA8pO8wAX_EZ4yg&oh=bc187836126026e9fe765057861d2c12&oe=5E962964;February 8
itsurstyle_;Chocolate Lover F O R E V E R 🍫🍦 Y es que yo no se cómo explicarles lo que yo siento por estoo 🤤🤤 Es una obsesión hasta rara! Pero la verdad me hace feliz 💁🏼‍♀️ Los invito a todos a que vayan a @sharbets y prueben el helado que saque con ellos 🍦Es wowww! Chocolate - Brócoli ✌🏼Es una edición limitada, así que no se lo pierdan 💕.............#icecream #vegan #veganicecream #happiness #limitededition #delicious #yummy #sunday #food #dessert #sharbets #itsurstyle #passion #chocolate #lifestyle #fashion #blogger;227 likes;;February 2
itsurstyle_;Quisiera que todas mis mañanas empezaran montada en esta nene 🖤 @111cientonce ............#cycling #cyclinglife #lifestyle #passion #happiness #bike #bikelife #morning #friday #tgif #inspiration #motivacion #fashion #blogger;133 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/82374172_2683032291774992_5266038362669789681_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BLkAIv8yRDIAX-PptG5&oh=8d25062496149f588456756b5ea99bfa&oe=5E98EE06;January 31
itsurstyle_;Porque no existe mejor sensación que trabajar en lo que te hace feliz y te apasiona ✌🏼Lanzamiento uniforme 2020 de @p3teamcolombia en @carbonero.mde 🌱 Un evento que me llenó de satisfacción y me dejó completa 🤍 Outfit~ @mango @hm @anariasatelier Ph: @occidelua .........#fashion #fashionblogger #lifestyle #eventos #event #triathlon #safetti #CarboneroMde #p3team #love #passion #work #happiness #inspiration #motivation #night;262 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/83117044_1265587983631836_3247871270984272646_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=eCxWjVEmYuYAX8Lszg5&oh=7b6da7aeca8329e2a0e8e5f0f7713d56&oe=5E9852A3;January 27
itsurstyle_;Through the mirror 🤍✌🏼 Outfit~ @urbanrock_co @pullandbear @adidasoriginals ...........#portrait #photography #mirrorselfie #mirrors #love #fashion #fashionblogger #lifestyle #blogger #beautiful #ootd #mystyle #trendy #outfit #sunday;290 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/81649778_475094759835952_341152126812807624_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=koe7VhXkSGgAX_NOPcq&oh=ea7c52511efc95ec27c23083c4c2b52a&oe=5E91FEA6;January 26
